LF1|LF2|Synonym
homesicknesses|homesickness|Y
homicides|homicide|Y
hominidae|hominid|Y
hominids|hominid|Y
hominis|homini|Y
homocystinurias|homocystinuria|Y
homografts|homograft|Y
homologies|homol|Y
homologous|homol|Y
homology|homol|Y
homopolymers|homopolymer|Y
homosexuality|homosexualities|Y
homosexuals|homosexual|Y
homozygotes|homozygote|Y
honey|honeies|Y
hooks|hook|Y
hookworms|hookworm|Y
hooves|hoof|Y
hordeums|hordeum|Y
hormonal|endocrine|Y
hormones|hormone|Y
horners|horner|Y
hornets|hornet|Y
horns|horn|Y
horse|equine|Y
horses|equine|Y
horsesicknesses|horsesickness|Y
hospices|hospice|Y
hospital|hosp|Y
hospitalizations|hospitalization|Y
hospitals|hosp|Y
hosps|hosp|Y
hostility|hostilities|Y
hotlines|hotline|Y
housefly|houseflies|Y
households|household|Y
housekeepings|housekeeping|Y
houses|house|Y
houseworks|housework|Y
housings|housing|Y
htn|hypertension|Y
humanisms|humanism|Y
humanity|humanities|Y
humerus|humeral|Y
humidity|humidities|Y
humors|humor|Y
humulone|humulon|Y
hundred|100|Y
hunters|hunter|Y
huntingtons|huntington|Y
hurlers|hurler|Y
hurricanes|hurricane|Y
husbandry|husbandries|Y
hutchinsons|hutchinson|Y
hx|hist|Y
hyalinosis|hyalinoses|Y
hyaluronic|hyaluronate|Y
hyamine|hyamin|Y
hyatt|hyate|Y
hybridizations|hybridization|Y
hybridomas|hybridoma|Y
hybrids|hybrid|Y
hydanphene|hydanphen|Y
hydantoins|hydantoin|Y
hydatidosis|hydatidoses|Y
hydrallazin|hydralazine|Y
hydramnios|hydramnio|Y
hydranencephaly|hydranencephalies|Y
hydrarthrosis|hydrarthroses|Y
hydras|hydra|Y
hydrases|hydrase|Y
hydratases|hydratase|Y
hydrazides|hydrazide|Y
hydrazines|hydrazine|Y
hydrazones|hydrazone|Y
hydrocarbons|hydrocarbon|Y
hydroceles|hydrocele|Y
hydrocephaly|hydrocephalus|Y
hydrocodone|hydrocodon|Y
hydrocolloids|hydrocolloid|Y
hydrogenations|hydrogenation|Y
hydrogenlyases|hydrogenlyase|Y
hydrolases|hydrolase|Y
hydrolyases|hydrolyase|Y
hydrolysates|hydrolysate|Y
hydrolysine|hydrolysin|Y
hydrolysis|hydrolyses|Y
hydromorphone|hydromorphon|Y
hydronephrosis|hydronephroses|Y
hydroperoxides|hydroperoxide|Y
hydrophobias|hydrophobia|Y
hydropneumothoraxs|hydropneumothorax|Y
hydroquinones|hydroquinone|Y
hydrotherapy|hydrotherapies|Y
hydrothoraxs|hydrothorax|Y
hydroxamic|hydroxamate|Y
hydroxides|hydroxide|Y
hydroxyandrostanes|hydroxyandrostane|Y
hydroxyanilines|hydroxyaniline|Y
hydroxyapatites|hydroxyapatite|Y
hydroxyasterolide|hydroxyasterolid|Y
hydroxybutanes|hydroxybutane|Y
hydroxybutyrates|hydroxybutyrate|Y
hydroxybutyric|hydroxybutyrate|Y
hydroxycamptothecine|hydroxycamptothecin|Y
hydroxycholecalciferols|hydroxycholecalciferol|Y
hydroxycholesterols|hydroxycholesterol|Y
hydroxycinnamic|hydroxycinnamate|Y
hydroxycobalamin|hydroxocobalamin|Y
hydroxycorticosteroids|hydroxycorticosteroid|Y
hydroxycoumarins|hydroxycoumarin|Y
hydroxydocosahexaenoic|hydroxydocosahexaenoate|Y
hydroxydopamines|hydroxydopamine|Y
hydroxyestrones|hydroxyestrone|Y
hydroxyhemopyrroline|hydroxyhemopyrrolin|Y
hydroxyhexadecanoic|hydroxyhexadecanoate|Y
hydroxyhexanes|hydroxyhexane|Y
hydroxyhexanoic|hydroxyhexanoate|Y
hydroxyisovaleric|hydroxyisovalerate|Y
hydroxylamines|hydroxylamine|Y
hydroxylases|hydroxylase|Y
hydroxylations|hydroxylation|Y
hydroxylkinase|hydroxykinase|Y
hydroxymercuribenzoates|hydroxymercuribenzoate|Y
hydroxymethylpyridine|hydroxymethylpyrdine|Y
hydroxynaphthalenes|hydroxynaphthalene|Y
hydroxypentanes|hydroxypentane|Y
hydroxyphenylglyoxylic|hydroxyphenylglyoxylate|Y
hydroxyphenylpyruvic|hydroxyphenylpyruvate|Y
hydroxyprogesterones|hydroxyprogesterone|Y
hydroxypropionic|hydroxypropionate|Y
hydroxypyridine|hydroxypyridin|Y
hydroxypyridines|hydroxypyridin|Y
hydroxyquinolines|hydroxyquinoline|Y
hydroxysteroids|hydroxysteroid|Y
hydroxysulfonic|hydroxysulfonate|Y
hydroxytestosterones|hydroxytestosterone|Y
hydroxyvitamins|hydroxyvitamin|Y
hygienes|hygiene|Y
hygienists|hygienist|Y
hylobates|hylobate|Y
hymenolepiasis|hymenolepiases|Y
hymenopteras|hymenoptera|Y
hymens|hymen|Y
hyperactivity|hyperactivities|Y
hyperalgesias|hyperalgesia|Y
hyperalimentations|hyperalimentation|Y
hyperbetalipoproteinemias|hyperbetalipoproteinemia|Y
hyperbilirubinemia|bilirubinemia|Y
hyperbilirubinemias|bilirubinemia|Y
hypercalcemias|hypercalcemia|Y
hypercapnias|hypercapnia|Y
hypercementosis|hypercementoses|Y
hypercholesteremias|hypercholesteremia|Y
hypercholesterolemia|hypercholesterolem|Y
hypercholesterolemias|hypercholesterolem|Y
hyperchylomicronemias|hyperchylomicronemia|Y
hypercorticisms|hypercorticism|Y
hyperemias|hyperemia|Y
hyperesthesias|hyperesthesia|Y
hyperfunctions|hyperfunction|Y
hypergammaglobulinemias|hypergammaglobulinemia|Y
hyperglycemias|hyperglycemia|Y
hyperhidrosis|hyperhidroses|Y
hyperinsulinisms|hyperinsulinism|Y
hyperkeratosis|hyperkeratoses|Y
hyperkinesias|hyperkinesia|Y
hyperkinesis|hyperkineses|Y
hyperlipemias|hyperlipemia|Y
hyperlipidemias|hyperlipidemia|Y
hyperlipoproteinemias|hyperlipoproteinemia|Y
hypermenorrheas|hypermenorrhea|Y
hypermobility|hypermobilities|Y
hypernatremias|hypernatremia|Y
hypernephromas|hypernephroma|Y
hyperostosis|hyperostoses|Y
hyperoxalurias|hyperoxaluria|Y
hyperparathyroidisms|hyperparathyroidism|Y
hyperphagias|hyperphagia|Y
hyperpituitarisms|hyperpituitarism|Y
hyperplasias|hyperplasia|Y
hyperprebetalipoproteinemias|hyperprebetalipoproteinemia|Y
hyperprolactinemias|hyperprolactinemia|Y
hyperpyrexia|febrile|Y
hyperpyrexias|febrile|Y
hypersalivations|hypersalivation|Y
hypersensitivity|hypersensitivities|Y
hypersomnias|hypersomnia|Y
hypersplenisms|hypersplenism|Y
hypertelorisms|hypertelorism|Y
hypertensions|hypertension|Y
hyperthermia|febrile|Y
hyperthermias|febrile|Y
hyperthyroxinemias|hyperthyroxinemia|Y
hypertonias|hypertonia|Y
hypertonicity|hypertonia|Y
hypertrichosis|hypertrichoses|Y
hypertriglyceridemias|hypertriglyceridemia|Y
hypertrophic|hypertr|Y
hypertrophies|hypertroph|Y
hypertrophy|hypertroph|Y
hypertropias|hypertropia|Y
hyperventilations|hyperventilation|Y
hypesthesias|hypesthesia|Y
hyphemas|hyphema|Y
hypnosis|hypnoses|Y
hypnotics|hypnotic|Y
hypoaldosteronisms|hypoaldosteronism|Y
hypobetalipoproteinemias|hypobetalipoproteinemia|Y
hypocalcemias|hypocalcemia|Y
hypochondriases|hypochondria|Y
hypochondriasis|hypochondria|Y
hypodermyiasis|hypodermyiases|Y
hypodontias|hypodontia|Y
hypofunctions|hypofunction|Y
hypogalactias|hypogalactia|Y
hypogammaglobulinemias|hypogammaglobulinemia|Y
hypoglycemias|hypoglycemia|Y
hypoglycemic|hypoglycemia|Y
hypoglycins|hypoglycin|Y
hypogonadisms|hypogonadism|Y
hypohidrosis|hypohidroses|Y
hypolipoproteinemias|hypolipoproteinemia|Y
hypomenorrheas|hypomenorrhea|Y
hyponatremias|hyponatremia|Y
hypoparathyroidisms|hypoparathyroidism|Y
hypopharynx|hypopharynges|Y
hypopharynxes|hypopharynges|Y
hypophosphatasias|hypophosphatasia|Y
hypophosphatemias|hypophosphatemia|Y
hypophysectomy|hypophysectomies|Y
hypophysis|hypophyses|Y
hypopituitarisms|hypopituitarism|Y
hypoplasias|hypoplasia|Y
hypoplasis|hypoplasia|Y
hypoproconvertinemias|hypoproconvertinemia|Y
hypoproteinemias|hypoproteinemia|Y
hypoprothrombinemias|hypoprothrombinemia|Y
hyposalivations|hyposalivation|Y
hypospadias|hypospadia|Y
hypostasis|hypostases|Y
hypotensions|hypotension|Y
hypotensive|hypotension|Y
hypothalamus|hypothalamic|Y
hypothermias|hypothermia|Y
hypothesis|hypotheses|Y
hypothyroidism|cretinism|Y
hypothyroidisms|cretinism|Y
hypotonias|hypotonia|Y
hypotonicity|hypotonia|Y
hypotony|hypotonia|Y
hypotrichosis|hypotrichoses|Y
hypoventilations|hypoventilation|Y
hypoxanthines|hypoxanthine|Y
hypoxemias|hypoxemia|Y
hypoxias|hypoxia|Y
hypsarrhythmias|hypsarrhythmia|Y
hyraxes|hyrax|Y
hysterectomy|hysterectomies|Y
hysterias|hysteria|Y
hysterosalpingography|hysterosalpingographies|Y
hysteroscopy|hysteroscopies|Y
hysterotomy|hysterotomies|Y
hystrix|hystrices|Y
i|1|Y
ices|ice|Y
ichthyosis|ichthyoses|Y
ichtiomicine|ichtiomicin|Y
icomps|icomp|Y
ictal|convulsion|Y
icterohemorrhagica|icterohemorrhagic|Y
iddms|iddm|Y
identifications|identification|Y
identity|identities|Y
idiocy|idiocies|Y
idiotypes|idiotype|Y
idiotypic|idiotype|Y
ids|id|Y
iguanas|iguana|Y
ii|2|Y
iii|3|Y
iishrs|iishr|Y
ileitis|ileitides|Y
ileocolitis|ileocolitides|Y
ileostomy|ileostomies|Y
ileum|ileal|Y
iliums|ilium|Y
illegal|criminal|Y
illegitimacy|illegitimacies|Y
illnesses|illness|Y
ills|ill|Y
illuminations|illumination|Y
illusions|illusion|Y
illustrations|illustration|Y
imagery|imageries|Y
images|image|Y
imaginations|imagination|Y
imagings|imaging|Y
imbalance|equilibria|Y
imbalances|equilibria|Y
imfiline|imfilin|Y
imidates|imidate|Y
imidazole|imidazol|Y
imidazoles|imidazol|Y
imines|imine|Y
immersions|immersion|Y
immigrations|immigration|Y
immobilizations|immobilization|Y
immunity|immunities|Y
immunizations|immunization|Y
immunoadsorbents|immunoadsorbent|Y
immunoassay|immunoassaies|Y
immunoassays|immunoassaies|Y
immunoblastomas|immunoblastoma|Y
immunoblotting|immunoblot|Y
immunoblottings|immunoblot|Y
immunochemistries|immunochem|Y
immunochemistry|immunochem|Y
immunocompetences|immunocompetence|Y
immunocontraceptions|immunocontraception|Y
immunocytoadherences|immunocytoadherence|Y
immunocytochemistries|immunocytochem|Y
immunocytochemistry|immunocytochem|Y
immunodeficiency|immunodefic|Y
immunodiagnoses|immunodiag|Y
immunodiagnosis|immunodiag|Y
immunodiffusions|immunodiffusion|Y
immunoelectroblotting|immunoelectroblot|Y
immunoelectroblottings|immunoelectroblot|Y
immunoelectroosmophoresis|immunoelectroosmophoreses|Y
immunoelectrophoresis|immunoelectrophoreses|Y
immunogenetics|immunogenet|Y
immunoglobin|ig|Y
immunoglobulins|immunoglobulin|Y
immunohistochemistries|immunohistochem|Y
immunohistochemistry|immunohistochem|Y
immunohistocytochemistries|immunohistocytochem|Y
immunohistocytochemistry|immunohistocytochem|Y
immunologic|immunol|Y
immunological|immunol|Y
immunologies|immunol|Y
immunology|immunol|Y
immunomodulators|immunomod|Y
immunophenotypings|immunophenotyping|Y
immunoprecipitations|immunoprecipitation|Y
immunoreactivity|immunoreactants|Y
immunosorbents|immunosorbent|Y
immunostimulations|immunostimulation|Y
immunosuppressions|immunosuppression|Y
immunosuppressives|immunosuppressive|Y
immunosurveillances|immunosurveillance|Y
immunotherapies|immunother|Y
immunotherapy|immunother|Y
immunotoxins|immunotoxin|Y
impaction|impacted|Y
impacts|impact|Y
impairment|impaired|Y
impairments|impaired|Y
impedances|impedance|Y
imperfectas|imperfecta|Y
imperforations|imperforation|Y
impetigos|impetigo|Y
implantable|implant|Y
implantation|implant|Y
implantations|implant|Y
implants|implant|Y
implementations|implementation|Y
importations|importation|Y
impotences|impotence|Y
impotent|impotence|Y
impressions|impression|Y
imprints|imprint|Y
imuran|immuran|Y
inactivations|inactivation|Y
inactivators|inactivator|Y
inanitions|inanition|Y
inbreedings|inbreeding|Y
incaps|incap|Y
incentives|incentive|Y
incests|incest|Y
incidences|incidence|Y
incisors|incisor|Y
inclusions|inclusion|Y
incoherent|incoherence|Y
incomes|income|Y
incompatibility|incompatibilities|Y
incompetences|incompetence|Y
incompetency|incompetence|Y
incompetent|incompetence|Y
inconstans|inconstan|Y
incontinences|incontinence|Y
incontinent|incontinence|Y
incoordination|ataxia|Y
increases|increase|Y
incubators|incubator|Y
incunabulas|incunabula|Y
indanazoline|indanazolin|Y
indans|indan|Y
indazoles|indazole|Y
indenes|indene|Y
independences|independence|Y
indexe|index|Y
indexes|index|Y
indexings|indexing|Y
indians|indian|Y
indications|indication|Y
indicators|indicator|Y
indice|index|Y
indices|index|Y
indigency|indigencies|Y
indigents|indigent|Y
indigestion|dyspepsia|Y
individuality|individualities|Y
individuations|individuation|Y
indole|indol|Y
indoles|indol|Y
indolizines|indolizine|Y
indolylacetic|indoleacetic|Y
indrus|indri|Y
inducers|inducer|Y
inductions|induction|Y
indurations|induration|Y
induratums|induratum|Y
industrializations|industrialization|Y
industry|industries|Y
inequality|inequalities|Y
inertias|inertia|Y
infant|baby|Y
infanticides|infanticide|Y
infantilisms|infantilism|Y
infants|baby|Y
infarction|infarct|Y
infarctions|infarct|Y
infarcts|infarct|Y
infected|infect|Y
infection|infect|Y
infections|infect|Y
infectious|infect|Y
infective|infect|Y
infects|infect|Y
infertility|infertilities|Y
infestations|infestation|Y
inflamm|inflam|Y
inflammations|inflammation|Y
inflammatory|inflam|Y
inflammed|inflammation|Y
inflations|inflation|Y
influencing|affecting|Y
influentials|influential|Y
influenzal|influenza|Y
influenzas|influenza|Y
informatics|informatic|Y
informations|information|Y
infusions|infusion|Y
infusors|infusor|Y
ingrown|ingrowing|Y
inguinal|groin|Y
inhalation|inhal|Y
inhalations|inhal|Y
inhalators|inhalator|Y
inhalers|inhaler|Y
inhalings|inhaling|Y
inheritances|inheritance|Y
inherited|hered|Y
inhib|inactivator|Y
inhibiting|inactivator|Y
inhibition|inactivator|Y
inhibitions|inactivator|Y
inhibitor|inactivator|Y
inhibitors|inactivator|Y
inhibitory|inactivator|Y
initiations|initiation|Y
initiators|initiator|Y
injectable|inject|Y
injection|inject|Y
injections|inject|Y
injuries|inj|Y
injury|inj|Y
inks|ink|Y
inlays|inlay|Y
innocent|benign|Y
innominatas|innominata|Y
innovations|innovation|Y
inorganic|inorg|Y
inositol|inositiol|Y
inotropisms|inotropism|Y
inpatients|inpatient|Y
inputs|input|Y
insecticides|insecticide|Y
insectivoras|insectivora|Y
insects|insect|Y
inseminations|insemination|Y
insensitivity|insensitivities|Y
insertions|insertion|Y
inserts|insert|Y
insignias|insignia|Y
insolvency|insolvencies|Y
insomnias|insomnia|Y
inspect|audit|Y
inspections|inspection|Y
instability|instabilities|Y
instillations|instillation|Y
instincts|instinct|Y
institutes|institute|Y
institutionalizations|institutionalization|Y
institutions|institution|Y
instructions|instruction|Y
instructors|instructor|Y
instrument|instrum|Y
instrumental|instrum|Y
instruments|instrum|Y
insufficiencies|insuffic|Y
insufficiency|insuffic|Y
insufflations|insufflation|Y
insufflators|insufflator|Y
insulas|insula|Y
insulinomas|insulinoma|Y
insuloma|insulinoma|Y
insulomas|insulinoma|Y
insurance|insur|Y
insurances|insur|Y
insurers|insurer|Y
intakes|intake|Y
integrations|integration|Y
integrins|integrin|Y
intelligences|intelligence|Y
intelligibility|intelligibilities|Y
interactions|interaction|Y
interconnections|interconnection|Y
intercourse|coitus|Y
interfaces|interface|Y
interferences|interference|Y
interferometry|interferometries|Y
interferons|interferon|Y
interleukin|il|Y
interleukins|il|Y
intermarriages|intermarriage|Y
intermediate|intermed|Y
intermittent|intermitt|Y
internas|interna|Y
interneurons|interneuron|Y
internships|internship|Y
interphases|interphase|Y
interpretation|interp|Y
interpretations|interp|Y
intersexuality|intersexualities|Y
intertrigos|intertrigo|Y
intervals|interval|Y
interventions|intervention|Y
interviewers|interviewer|Y
interviews|interview|Y
intestinal|bowel|Y
intestinalis|intestinali|Y
intestine|bowel|Y
intestines|bowel|Y
intolerance|intoleran|Y
intolerances|intoleran|Y
intoxication|intox|Y
intoxications|intox|Y
intraocular|eye|Y
intraoperative|intraop|Y
intravascular|intravasc|Y
introns|intron|Y
intubations|intubation|Y
intussusceptions|intussusception|Y
intususception|intussusception|Y
intususceptions|intussusception|Y
invasivenesses|invasiveness|Y
inventory|inventories|Y
invertebrates|invertebrate|Y
investigators|investigator|Y
investments|investment|Y
involutional|involution|Y
involvements|involvement|Y
iodamoebiasis|iodamoebiases|Y
iodates|iodate|Y
iodides|iodide|Y
iodipine|iodipin|Y
iodoacetates|iodoacetate|Y
iodobenzenes|iodobenzene|Y
iodobenzoates|iodobenzoate|Y
iodopropionic|iodopropionate|Y
ionic|ion|Y
ionizations|ionization|Y
ionophores|ionophore|Y
ions|ion|Y
iontophoresis|iontophoreses|Y
iothalamate|iotalamate|Y
ipodate|iopodate|Y
ippbs|ippb|Y
ippfs|ippf|Y
ippvs|ippv|Y
ipratropium|ipratropin|Y
ireland|eire|Y
iridocyclitis|iridocyclitides|Y
iridoviruses|iridovirus|Y
iritis|iritides|Y
iron|ferric|Y
irradiation|irrad|Y
irradiations|irrad|Y
irrigations|irrigation|Y
ischemias|ischemia|Y
ischiums|ischium|Y
islams|islam|Y
islands|island|Y
islets|islet|Y
isoantibody|isoantibodies|Y
isocitrates|isocitrate|Y
isocyanides|isocyanide|Y
isoenzymes|isoenzyme|Y
isoflavones|isoflavone|Y
isogeneic|isogen|Y
isografts|isograft|Y
isoimmunizations|isoimmunization|Y
isolations|isolation|Y
isolators|isolator|Y
isolectins|isolectin|Y
isoleucyl|isoleucine|Y
isomerases|isomerase|Y
isomerisms|isomerism|Y
isoniazide|isoniazid|Y
isonixine|isonixin|Y
isophosphamide|isofosfamide|Y
isoproteins|isoprotein|Y
isoptine|isoptin|Y
isopyrine|isopyrin|Y
isoquinolines|isoquinoline|Y
isosite|isosit|Y
isotachophoresis|isotachophoreses|Y
isothiobarbamine|isothiobarbamin|Y
isotopes|isotope|Y
isoxazoles|isoxazole|Y
isozymes|isozyme|Y
issues|issue|Y
itching|pruritus|Y
itchings|pruritus|Y
items|item|Y
iuds|iud|Y
iugrs|iugr|Y
iv|4|Y
izadrin|isadrine|Y
izoptin|isoptin|Y
jaagsiektes|jaagsiekte|Y
jackets|jacket|Y
japonicas|japonica|Y
japonicum|japonica|Y
jaundices|jaundice|Y
jaws|jaw|Y
jealousy|jealousies|Y
jeghers|jegher|Y
jehovahs|jehovah|Y
jejunostomy|jejunostomies|Y
jejunums|jejunum|Y
jelly|jellies|Y
jellyfishs|jellyfish|Y
jerkings|jerking|Y
jernes|jerne|Y
jews|jew|Y
jirds|jird|Y
jobs|job|Y
joggings|jogging|Y
johnes|johne|Y
joint|articular|Y
joints|articular|Y
josamycine|josamycin|Y
judgments|judgment|Y
jugulares|jugulare|Y
juices|juice|Y
junctions|junction|Y
justices|justice|Y
kangaroos|kangaroo|Y
kanners|kanner|Y
kaposis|kaposi|Y
kartageners|kartagener|Y
karyokinesis|karyokineses|Y
karyometry|karyometries|Y
karyotypes|karyotype|Y
karyotypings|karyotyping|Y
kashin|kaschin|Y
kavaine|kavain|Y
kearns|kearn|Y
keloids|keloid|Y
kelthane|keltane|Y
kenyas|kenya|Y
keratinocytes|keratinocyte|Y
keratitis|keratitides|Y
keratoacanthomas|keratoacanthoma|Y
keratoconjunctivitis|keratoconjunctivitides|Y
keratodermas|keratoderma|Y
keratodermia|keratoderma|Y
keratoplasty|keratoplasties|Y
keratosis|keratoses|Y
keratotic|keratoses|Y
keratotomy|keratotomies|Y
kerosenes|kerosene|Y
kerosine|kerosene|Y
kerosines|kerosene|Y
ketanset|ketanest|Y
ketoacidurias|ketoaciduria|Y
ketocholesterols|ketocholesterol|Y
ketogluconic|ketogluconate|Y
ketoglutaric|ketoglutarate|Y
ketohexokinases|ketohexokinase|Y
ketoisocaproic|ketoisocaproate|Y
ketoisovaleric|ketoisovalerate|Y
ketols|ketol|Y
ketones|ketone|Y
ketosis|ketoses|Y
ketosteroids|ketosteroid|Y
ketotifene|ketotifen|Y
ketotiphen|ketotifen|Y
ketotiphene|ketotifen|Y
kidney|kidneies|Y
kidneys|kidneies|Y
kienboecks|kienboeck|Y
killifishs|killifish|Y
killings|killing|Y
kinases|kinase|Y
kinesics|kinesic|Y
kinesis|kineses|Y
kinesthesis|kinestheses|Y
kinetics|kinetic|Y
kinetocardiography|kinetocardiographies|Y
kininogens|kininogen|Y
kinins|kinin|Y
kitazine|kitazin|Y
kits|kit|Y
kleins|klein|Y
klinefelters|klinefelter|Y
knees|knee|Y
knives|knife|Y
knuckle|interphalangeal|Y
koehlers|koehler|Y
koshlands|koshland|Y
krabbes|krabbe|Y
krauses|krause|Y
krills|krill|Y
kurus|kuru|Y
kwashiorkors|kwashiorkor|Y
kymography|kymographies|Y
kyphosis|kyphoses|Y
l1210s|l1210|Y
l5178s|l5178|Y
labelings|labeling|Y
labelled|labeled|Y
labelling|labeling|Y
labellings|labeling|Y
labetolol|labetalol|Y
laboratory|laboratories|Y
labors|labor|Y
labour|labor|Y
labyrinthitis|labyrinthitides|Y
labyrinths|labyrinth|Y
lacerations|laceration|Y
lacquers|lacquer|Y
lacrimation|lacrimal|Y
lacrimators|lacrimator|Y
lacrosses|lacrosse|Y
lactamases|lactamase|Y
lactams|lactam|Y
lactases|lactase|Y
lactates|lactate|Y
lactations|lactation|Y
lactic|lactate|Y
lactoferrins|lactoferrin|Y
lactoglobulins|lactoglobulin|Y
lactones|lactone|Y
lactose|disaccharide|Y
lactosides|lactoside|Y
lactosylceramides|lactosylceramide|Y
ladders|ladder|Y
lady|female|Y
laevis|laevi|Y
lagomorphas|lagomorpha|Y
lagomorphs|lagomorph|Y
lagothrix|lagothrices|Y
lakes|lake|Y
lambdas||Y
lambda||Y
lambliasis|lambliases|Y
lamenesses|lameness|Y
laminagraphy|laminagraphies|Y
laminas|lamina|Y
laminectomy|laminectomies|Y
lampreys|lamprey|Y
lanatosides|lanatoside|Y
langes|lange|Y
languages|language|Y
langurs|langur|Y
lanthanides|lanthanide|Y
lanugos|lanugo|Y
laparoscopes|laparoscope|Y
laparoscopy|laparoscopies|Y
laparotomy|laparotomies|Y
largeness|large|Y
larvas|larva|Y
laryngectomy|laryngectomies|Y
larynges|laryngeal|Y
laryngitis|laryngitides|Y
laryngopharynx|laryngopharynges|Y
laryngopharynxes|laryngopharynges|Y
laryngoscopy|laryngoscopies|Y
laryngospasms|laryngospasm|Y
laryngostenosis|laryngostenoses|Y
larynx|laryngeal|Y
larynxs|laryngeal|Y
lasers|laser|Y
lasix|diuretic|Y
lassars|lassar|Y
lassitudes|lassitude|Y
latas|lata|Y
latency|latencies|Y
laterality|lateralities|Y
lathyrisms|lathyrism|Y
latices|latex|Y
latrines|latrine|Y
lattices|lattice|Y
laughters|laughter|Y
launderings|laundering|Y
laurates|laurate|Y
lavages|lavage|Y
law|bylaw|Y
laws|bylaw|Y
laxatives|laxative|Y
laxity|laxities|Y
layers|layer|Y
leaderships|leadership|Y
leakadine|leakadin|Y
leakages|leakage|Y
learned|conditioned|Y
learnings|learning|Y
leasings|leasing|Y
lebers|leber|Y
lebistes|lebiste|Y
lecithinases|lecithinase|Y
lecithins|lecithin|Y
lectins|lectin|Y
leeches|leech|Y
legally|legal|Y
legionellosis|legionelloses|Y
legionnaires|legionnaire|Y
legislation|legis|Y
legislations|legis|Y
legitimacy|legitimacies|Y
legs|leg|Y
legume|bean|Y
legumes|bean|Y
leguminosae|bean|Y
leiocarposide|leiocarposid|Y
leiomyomas|leiomyoma|Y
leiomyosarcomas|leiomyosarcoma|Y
leishmaniasis|leishmaniases|Y
leisures|leisure|Y
lemmings|lemming|Y
lemuriformes|lemuriforme|Y
lemuroideas|lemuroidea|Y
lemurs|lemur|Y
lengthenings|lengthening|Y
lengths|length|Y
leninisms|leninism|Y
lens|len|Y
lense|len|Y
lenses|len|Y
lentigos|lentigo|Y
lentils|lentil|Y
lentiviruses|lentivirus|Y
leontideus|leontideu|Y
lepidopteras|lepidoptera|Y
leprosy|leprosies|Y
leptoconops|leptoconop|Y
leptospirosis|leptospiroses|Y
leriches|leriche|Y
lesbianisms|lesbianism|Y
lesions|lesion|Y
lethargy|lethargies|Y
letters|letter|Y
leucine|leu|Y
leucomalacias|leucomalacia|Y
leucomycins|leucomycin|Y
leucosarcomas|leucosarcoma|Y
leucotomy|leucotomies|Y
leucyl|leu|Y
leukapheresis|leukaphereses|Y
leukemias|leukemia|Y
leukocidins|leukocidin|Y
leukoctyte|granulocyte|Y
leukocytapheresis|leukocytaphereses|Y
leukocyte|leukoctye|Y
leukocytes|leukoctye|Y
leukocytophereses|leukocytaphereses|Y
leukocytopheresis|leukocytaphereses|Y
leukocytosis|leukocytoses|Y
leukodystrophy|leukodystrophies|Y
leukoedemas|leukoedema|Y
leukoencephalopathies|leukoencep|Y
leukoencephalopathy|leukoencep|Y
leukokinin|leucokinin|Y
leukomalacia|leucomalacia|Y
leukomalacias|leucomalacia|Y
leukomas|leukoma|Y
leukonostoc|leuconostoc|Y
leukopenias|leukopenia|Y
leukophereses|leukaphereses|Y
leukopheresis|leukaphereses|Y
leukoplakias|leukoplakia|Y
leukorrheas|leukorrhea|Y
leukosarcoma|leucosarcoma|Y
leukosarcomas|leucosarcoma|Y
leukosis|leukoses|Y
leukotaxis|leukotaxi|Y
leukotomies|leucotomies|Y
leukotomy|leucotomies|Y
leukotrienes|leukotriene|Y
leukoviruses|leukovirus|Y
leukovorin|leucovorin|Y
leukovorum|leucovorin|Y
leupeptins|leupeptin|Y
levans|levan|Y
levels||Y
level||Y
levocardias|levocardia|Y
levopromazine|levomepromazine|Y
levorine|levorin|Y
lewandowsky|lewandowski|Y
liability|liabilities|Y
liberalisms|liberalism|Y
liberations|liberation|Y
libidos|libido|Y
librarians|librarian|Y
library|libraries|Y
licenses|license|Y
licensures|licensure|Y
lichens|lichen|Y
lid|eyelid|Y
liechtenstein|leichtenstein|Y
lifes|life|Y
liftings|lifting|Y
lifts|lift|Y
ligaments|ligament|Y
ligandins|ligandin|Y
ligands|ligand|Y
ligases|ligase|Y
ligations|ligation|Y
ligatures|ligature|Y
lightings|lighting|Y
lightness|light|Y
lightnings|lightning|Y
lights|light|Y
lignins|lignin|Y
limbs|limb|Y
limens|limen|Y
limitings|limiting|Y
linens|linen|Y
liners|liner|Y
lines|line|Y
linestrenol|linesterol|Y
linguistics|linguistic|Y
linings|lining|Y
linkages|linkage|Y
linseeds|linseed|Y
lions|lion|Y
lipases|lipase|Y
lipectomy|lipectomies|Y
lipemia|hyperlipidemia|Y
lipidosis|lipidoses|Y
lipids|lipid|Y
lipiodols|lipiodol|Y
lipochondrodystrophy|lipochondrodystrophies|Y
lipocortins|lipocortin|Y
lipodystrophy|lipodystrophies|Y
lipofuscinosis|lipofuscinoses|Y
lipofuscins|lipofuscin|Y
lipoglycans|lipoglycan|Y
lipoid|obesities|Y
lipoidicas|lipoidica|Y
lipoidoses|lipidoses|Y
lipoidosis|lipidoses|Y
lipoidproteinosis|lipoidproteinoses|Y
lipolysis|lipolyses|Y
lipomas|lipoma|Y
lipomatosis|lipomatoses|Y
lipomucopolysaccharidosis|lipomucopolysaccharidoses|Y
lipomuls|lipomul|Y
