LF1|LF2|Synonym
mitogen activated protein kinase activated protein kinase-5|mitogen activated protein kinase activated protein kinase|Y
mitogen activated protein kinase activated protein kinase-5|mitogen activated protein kinase activated protein kinase-2|Y
granulocyte-macrophage-colony-stimulating factor receptor α-chain|granulocyte-macrophage colony-stimulating factor receptor α-chain|Y
granulocyte-macrophage-colony-stimulating factor receptor α-chain|granulocyte-macrophage-colony-stimulating factor receptor α chain|Y
granulocyte-macrophage-colony-stimulating factor receptor α-chain|granulocyte macrophage-colony-stimulating factor receptor α-chain|Y
nucleoside reverse-transcriptase inhibitor-sparing|nucleoside reverse transcriptase inhibitor-sparing|Y
malformations of cortical development|malformation of cortical development|Y
non-nucleoside inhibitors|non-nucleoside inhibitor|Y
gamma amino-butyric acidA|gamma aminobutyric acidA|Y
interleukin-15 receptor α subunit|interleukin-5 receptor α subunit|Y
interleukin-15 receptor α subunit|interleukine-15 receptor α subunit|Y
anti-β-2 glycoprotein-1 antibody|anti-β2 glycoprotein-1 antibody|Y
O-linked N-acetyl-glucosamine transferase|O-linked N-acetylglucosamine transferase|Y
granulocyte-macrophage colony-stimulating factors|granulocyte-macrophage colony-stimulating factor|Y
mass analyzed threshold ionization spectrum|mass-analyzed threshold ionization spectrum|Y
mass analyzed threshold ionization spectrum|mass analyzed threshold ionisation spectrum|Y
5'-untranslated region|5'-untranslated regions|Y
staphylococcal nuclease domain-containing 1|staphylococcal nuclease domain containing 1|Y
lactyl coenzyme A dehydratase|lactoyl coenzyme A dehydratase|Y
cyclin-dependent kinase inhibitor-1|cyclin-dependent kinase inhibitor-1A|Y
contrast echo-cardiography|contrast echocardiography|Y
vestibulo-sympathetic reflex|vestibulosympathetic reflex|Y
American Society of Anesthesiologists Class 5|American Society of Anesthesiologists Class V|Y
American Society of Anesthesiologists Class 5|American Society of Anesthesiologists Class 1|Y
American Society of Anesthesiologists Class 5|American Society of Anesthesiologists class 5|Y
American Society of Anesthesiologists Class 5|American Society of Anesthesiologists Class I|Y
American Society of Anesthesiologists Class 5|American Society of Anaesthesiologists Class 5|Y
American Society of Anesthesiologists Class 5|American Society of Anesthesiologists Class|Y
American Society of Anesthesiologists Class 5|American Society of Anesthesiologists Class 3|Y
American Society of Anesthesiologists Class 5|American Society of Anesthesiologists Class 2|Y
American Society of Anesthesiologists Class 5|American Society of Anesthesiologists Class 4|Y
monocyte-derived dendritic cells|monocyte-derived dendritic cell|Y
activated clotting times|activated clotting time|Y
hemodialysis patients|haemodialysis patients|Y
deoxynorlaudanosolinecarboxylic acid|deoxy-norlaudanosolinecarboxylic acid|Y
IL-2 receptor α-chain|IL2 receptor α-chain|Y
ribosomal protein L2|ribosomal protein L32|Y
ribosomal protein L2|ribosomal protein L28|Y
ribosomal protein L2|ribosomal protein L27|Y
ribosomal protein L2|ribosomal protein L29|Y
ribosomal protein L2|ribosomal protein L21|Y
ribosomal protein L2|ribosomal protein L24|Y
ribosomal protein L2|ribosomal protein L20|Y
ribosomal protein L2|ribosomal protein L12|Y
ribosomal protein L2|ribosomal protein L26|Y
ribosomal protein L2|ribosomal protein L23|Y
ribosomal protein L2|ribosomal protein L25|Y
ribosomal protein L2|ribosomal protein L22|Y
acute non-lymphoblastic leucaemia|acute non-lymphoblastic leucemia|Y
DNA interstrand cross-links|DNA interstrand crosslinks|Y
tumor necrosis factor receptor superfamily member 13B|tumor necrosis factor receptor superfamily member 13C|Y
tumor necrosis factor receptor superfamily member 13B|tumor necrosis factor receptor superfamily member 1B|Y
insulinlike growth factor binding protein 6|insulinlike growth factor binding protein 5|Y
insulinlike growth factor binding protein 6|insulinlike growth factor binding protein 1|Y
insulinlike growth factor binding protein 6|insulinlike growth factor binding protein 4|Y
insulinlike growth factor binding protein 6|insulinlike growth factor binding protein 3|Y
cob(I)alamin adenosyl transferase|cob(I)alamin adenosyltransferase|Y
intimal medial thickness|intima medial thickness|Y
succinic semi-aldehyde dehydrogenase deficiency|succinic semialdehyde dehydrogenase deficiency|Y
extended Huckel tight binding band calculation|extended Hückel tight binding band calculation|Y
international Classification of Diseases|International Classification of Diseases|Y
fibronectin leucine rich transmembrane protein 2|fibronectin leucine rich transmembrane protein 3|Y
Bandeiraea simplicifolia lectin II|Bandeiraea simplicifolia lectin I|Y
circulating endothelial cells|circulating endothelial cell|Y
American Society of Anesthesiologists Physical Status Classification|American Society of Anesthesiologists Physical Status classification|Y
antifilaggrin antibody|anti-filaggrin antibody|Y
5-aminoimidazole-4-carboxamide ribonucleotide|5-aminoimidazole-4-carboxamide ribonucleoside|Y
major histocompatibility complex-peptide complex|major histocompatibility complex/peptide complex|Y
FADD-like interleukin 1beta-converting enzyme|FADD-like interleukin-1beta-converting enzyme|Y
FADD-like interleukin 1beta-converting enzyme|FADD-like interleukin 1beta converting enzyme|Y
diethylenetriaminepentaacetic acid scan|diethylenetriamine penta-acetic acid scan|Y
American Academy of Orthopaedic Surgeons|American Academy of Orthopedic Surgeons|Y
retinoic acid-related orphan receptor beta 1|retinoic acid-related orphan receptor beta|Y
retinoic acid-related orphan receptor beta 1|retinoic acid-related orphan receptor beta 2|Y
ventrolateral prefrontal cortex|ventro-lateral prefrontal cortex|Y
heart rate-corrected QT interval|heart rate-corrected Q-T interval|Y
tert.-butyldimethylsilyl|tert-butyldimethylsilyl|Y
silver-stained nucleolar organizer region|silver-stained nucleolar organiser region|Y
silver-stained nucleolar organizer region|silver stained nucleolar organizer region|Y
extra-intracranial artery bypass|extraintracranial artery bypass|Y
intra-cellular mature virion|intracellular mature virion|Y
intrathoracic gas volume|intra-thoracic gas volume|Y
glycosyl phosphatidylinositol-linked protein|glycosylphosphatidyl-inositol-linked protein|Y
glycosyl phosphatidylinositol-linked protein|glycosyl-phosphatidylinositol-linked protein|Y
glycosyl phosphatidylinositol-linked protein|glycosylphosphatidylinositol-linked protein|Y
glycosyl phosphatidylinositol-linked protein|glycosyl phosphatidyl inositol-linked protein|Y
glycosyl phosphatidylinositol-linked protein|glycosylphosphatidyl inositol-linked protein|Y
mitogen-activated protein kinase-activated protein kinase|mitogen-activated protein kinase-activated protein kinase-3|Y
mitogen-activated protein kinase-activated protein kinase|mitogen-activated protein kinase-activated protein kinase-1|Y
mitogen-activated protein kinase-activated protein kinase|mitogen-activated protein kinase-activated protein kinase-2|Y
mitogen-activated protein kinase-activated protein kinase|mitogen-activated protein kinase-activated protein kinase 2|Y
mitogen-activated protein kinase-activated protein kinase|mitogen-activated protein kinase-activated protein kinase-5|Y
mitogen-activated protein kinase-activated protein kinase|mitogen-activated protein kinase-activated protein kinase 1|Y
mitogen-activated protein kinase-activated protein kinase|mitogen activated protein kinase-activated protein kinase|Y
mitogen-activated protein kinase-activated protein kinase|mitogen-activated protein kinase-activated protein kinase 5|Y
mitogen-activated protein kinase-activated protein kinase|mitogen-activated protein kinase activated protein kinase|Y
Legionnaire's disease|Legionnaires disease|Y
human insulin-like growth factor-I|human insulin-like growth factor-II|Y
simultaneous saccharification and fermentation|simultaneous saccharification and cofermentation|Y
anti-phenolic glycolipid 1|antiphenolic glycolipid 1|Y
Sepulveda Veteran's Administration Medical Center|Sepulveda Veterans Administration Medical Center|Y
Sepulveda Veteran's Administration Medical Center|Sepulveda Veterans' Administration Medical Center|Y
methyl-mercapto-imidazole|methyl-mercapto-imidazol|Y
β2-adrenergic receptor|β-2-adrenergic receptor|Y
β2-adrenergic receptor|β-adrenergic receptor|Y
β2-adrenergic receptor|β 2-adrenergic receptor|Y
Cu/Zn superoxide dismutase 2|CuZn superoxide dismutase 2|Y
State University of New York, Upstate Medical University|State University of New York Upstate Medical University|Y
RNAIII-inhibiting peptide|RNA III-inhibiting peptide|Y
technetium 99m-labelled red blood cell|technetium 99m-labeled red blood cell|Y
transforming growth factor β receptor type II|transforming growth factor-β receptor type II|Y
midwall fractional shortening|mid-wall fractional shortening|Y
anti-interleukin-4 receptor alpha antibody|anti-interleukin-2 receptor alpha antibody|Y
fluorine-18-labeled fluorodeoxyglucose|fluorine-18-labelled fluorodeoxyglucose|Y
fluorine-18-labeled fluorodeoxyglucose|fluorine-18-labeled fluoro-deoxyglucose|Y
glucocorticoid-induced tumor necrosis factor receptor|glucocorticoid induced tumor necrosis factor receptor|Y
takotsubo cardiomyopathy|tako-tsubo cardiomyopathy|Y
human tumor necrosis factor β|human tumour necrosis factor β|Y
entero-haemorrhagic E coli|entero-haemorrhagic E. coli|Y
entero-haemorrhagic E coli|entero-hemorrhagic E coli|Y
phenyl-tert-butylnitrone|phenyl-tert-butyl nitrone|Y
antigen-presenting cells|antigen-presenting cell|Y
continuous veno-venous hemodiafiltration|continuous veno-venous haemo-diafiltration|Y
continuous veno-venous hemodiafiltration|continuous veno-venous haemodiafiltration|Y
continuous veno-venous hemodiafiltration|continuous venovenous hemodiafiltration|Y
continuous veno-venous hemodiafiltration|continuous veno-venous hemo-diafiltration|Y
continuous veno-venous hemodiafiltration|continuous venovenous hemo-diafiltration|Y
multiwavelength anomalous dispersion|multi-wavelength anomalous dispersion|Y
multi-reference configuration interaction|multi-reference configuration-interaction|Y
multi-reference configuration interaction|multireference configuration interaction|Y
single-photon emission computed tomography/computed tomography|single photon emission computed tomography/computed tomography|Y
single-photon emission computed tomography/computed tomography|single-photon-emission computed tomography/computed tomography|Y
caspase 1/interleukin-1β converting enzyme|caspase 1/interleukin-1β-converting enzyme|Y
pseudo-vitamin D deficiency rickets|pseudovitamin D deficiency rickets|Y
killer immunoglobulinlike receptor|killer immunoglobulin-like receptor|Y
enterochromaffin-like|enterochromaffinlike|Y
capillary electrophoresis-single-strand conformation polymorphism|capillary electrophoresis single-strand conformation polymorphism|Y
capillary electrophoresis-single-strand conformation polymorphism|capillary electrophoresis-single strand conformation polymorphism|Y
1,1-diphenyl-2-picryl-hydrazyl|1,1-diphenyl-2-picrylhydrazyl|Y
mitochondrial myopathy, encephalopathy, lactic acidosis and stroke-like episodes|mitochondrial myopathy, encephalopathy, lactic acidosis and stroke like episodes|Y
diethyldithio-carbamate|diethyldithiocarbamate|Y
diethyldithio-carbamate|diethyl-dithio-carbamate|Y
POU domain, class 3, transcription factor 2|POU domain, class 3, transcription factor 4|Y
POU domain, class 3, transcription factor 2|POU domain, class 3, transcription factor 1|Y
POU domain, class 3, transcription factor 2|POU domain, class 3, transcription factor 3|Y
5-HT1A receptor agonist 8-hydroxy-2-(di-n-propylamino) tetralin|5-HT1A receptor agonist 8-hydroxy-2-(di-n-propylamino)tetralin|Y
5-HT1A receptor agonist 8-hydroxy-2-(di-n-propylamino) tetralin|5-HT1A receptor agonist 8-hydroxy-2-(di-n-propylamino)-tetralin|Y
data monitoring committee|data monitoring committees|Y
multi-slice spiral computed tomography scan|multislice spiral computed tomography scan|Y
micro x-ray absorption near-edge structure|micro X-ray absorption near-edge structure|Y
micro x-ray absorption near-edge structure|micro x-ray absorption near edge structure|Y
micro x-ray absorption near-edge structure|micro-x-ray absorption near-edge structure|Y
